Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_fr
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents made of textile materials,tentes en matières textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings,auvents
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of textile,auvents en matières textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of synthetic materials,auvents en matières synthétiques
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,outdoor blinds of textile,stores extérieurs en matières textiles
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,"vehicle covers, not fitted",Couvertures de véhicules non montées
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails,voiles
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,tarpaulins,bâches
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails for ski sailing,voiles pour la voile de ski
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,hammocks,hamacs
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,padding and stuffing materials (except of rubber or plastics),matières de rembourrage et de rembourrage (à l'exception du caoutchouc ou des matières plastiques)
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,"bags [envelopes, pouches] of textile, for packaging","Sacs [enveloppes, pochettes] en matières textiles, pour l'emballage"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks for the transport and storage of materials in bulk,sacs pour le transport et le stockage des matériaux en vrac
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,laundry bags,Sacs à linge
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks,sacs
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,wood shavings,copeaux de bois
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,dust sheets,feuilles de poussières
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Fils et fils
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","Fils et fils, à usage textile"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn,Fils
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use,Fils et fils à usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","Fils et fils, à usage textile"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun wool,laine filée
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,sewing thread and yarn,Fils à coudre et fils
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton thread and yarn,Fils et fils de coton
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,elastic thread and yarn for textile use,fils et fils élastiques à usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun thread and yarn,Fils filés et fils filés
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread and yarn,fils et fils de broderie
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rayon thread and yarn,Fils de rayonne et fils de rayonne
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread,fil
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,darning thread and yarn,fils et fils de bourrage
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,linen thread and yarn,Fils de lin et fils de lin
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun cotton,coton filé
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,woollen thread and yarn,Fils de laine et fils de laine
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun silk,soie filée
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads of plastic materials for textile use,Fils de matières plastiques à usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk thread and yarn,Fils de soie et fils de soie
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chenille yarn,Fils de chenille
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rubber thread for textile use,Fils de caoutchouc pour usages textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hemp thread and yarn,fils de chanvre et fils de chanvre
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,jute thread and yarn,Fils de jute et fils de jute
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,coir thread and yarn,Fils de coco et fils de coco
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use","Fils et fils, à usage textile"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads and yarns for textile use,Fils et fils pour usages textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fiberglass thread for textile use,Fil en fibre de verre pour l'usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread,fil de broderie
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,worsted,Pireté
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fils Ã  usage textile,Fils d'usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,synthetic fiber thread and yarn,Fils et fils de fibres synthétiques
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns,Fils à tricoter
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread of metal for embroidery,Fils de métal pour broderie
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads,Fils et fils
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns,Fils
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton yarn,Fils de coton
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,wool yarn,Fils de laine
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads for textile use,Fils pour usages textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,textile yarns,Fils de fibres synthétiques ou artificielles discontinues
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chemical-fiber threads and yarns for textile use,Fils de fibres chimiques et fils à usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,mixed spun threads and yarns,Fils et fils à filer mélangés
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarn,Fils à tricoter
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use,Fils et fils à usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting wools,laine à tricoter à la main
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn,Fils
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns for textile use,Fils pour usages textiles
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting yarns,Fils à tricoter à la main
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk yarn,Fils de soie
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns made of wool,fils à tricoter en laine
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed linen,Linge de lit
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed blankets,couvertures de lit
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed covers,couvre-lits
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed sheets,Feuilles de lit
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,mattress covers,housses de matelas
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bedspreads,couvre-lits
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,duvet covers,Couvertures de duvet
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillowcases,taies d'oreillers
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow shams,Des bourrasques d'oreiller
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow covers,housses d'oreiller
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,quilt covers,Couvertures de courtepointe
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,comforters,consolateurs
D,Clothing,24,Textiles,D.24.02,Towels and Linen,towels,Serviettes
D,Clothing,24,Textiles,D.24.02,Towels and Linen,bath towels,serviettes de bain
D,Clothing,24,Textiles,D.24.02,Towels and Linen,beach towels,serviettes de plage
D,Clothing,24,Textiles,D.24.02,Towels and Linen,handkerchiefs of textile,mouchoirs en matières textiles
D,Clothing,24,Textiles,D.24.02,Towels and Linen,face towels of textile,Serviettes pour le visage en textile
D,Clothing,24,Textiles,D.24.02,Towels and Linen,"bath linen, except clothing","Linge de bain, à l'exclusion des vêtements"
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table linen,Linge de table
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table napkins of textile,Serviettes de table en matières textiles
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains,rideaux
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains,rideaux de douche
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains of textile or plastic,Rideaux de douche en matières textiles ou en matières plastiques
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,door curtains,rideaux de porte
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,covers for cushions,housses pour coussins
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains of textile or plastic,rideaux en matières textiles ou en matières plastiques
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,wall hangings of textile,pendaisons murales en matières textiles
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,quilts,Couettes
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blankets,couvertures
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blanket throws,lancers de couverture
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,duvets,duvets
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics for textile use,Tissus à usage textile
D,Clothing,24,Textiles,D.24.05,Fabrics,upholstery fabrics,Tissus rembourrés
D,Clothing,24,Textiles,D.24.05,Fabrics,cotton fabrics,Tissus de coton
D,Clothing,24,Textiles,D.24.05,Fabrics,non-woven textile fabrics,Tissus non tissés
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics,Tissus
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textiles and textile goods, not included in other classes","textiles et articles textiles, non compris dans d'autres classes"
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textile goods, not included in other classes","produits textiles, non compris dans d'autres classes"
D,Clothing,24,Textiles,D.24.99,Other Textiles,mosquito nets,moustiquaires
D,Clothing,25, Clothing,D.25.01,Clothing,shirts,chemises
D,Clothing,25, Clothing,D.25.01,Clothing,clothing,vêtements
D,Clothing,25, Clothing,D.25.01,Clothing,t-shirts,T-shirts
D,Clothing,25, Clothing,D.25.01,Clothing,underwear,Sous-vêtements
D,Clothing,25, Clothing,D.25.01,Clothing,jackets,Vestes
D,Clothing,25, Clothing,D.25.01,Clothing,pants,pantalon
D,Clothing,25, Clothing,D.25.01,Clothing,sweaters,chandails
D,Clothing,25, Clothing,D.25.01,Clothing,coats,enduits
D,Clothing,25, Clothing,D.25.01,Clothing,scarves,Écharpes
D,Clothing,25, Clothing,D.25.01,Clothing,skirts,jupes
D,Clothing,25, Clothing,D.25.01,Clothing,shorts,shorts
D,Clothing,25, Clothing,D.25.01,Clothing,dresses,robes
D,Clothing,25, Clothing,D.25.01,Clothing,trousers,Pantalon
D,Clothing,25, Clothing,D.25.01,Clothing,sweatshirts,Sweat-shirts
D,Clothing,25, Clothing,D.25.01,Clothing,sweat shirts,chemises à sueur
D,Clothing,25, Clothing,D.25.01,Clothing,vests,gilets
D,Clothing,25, Clothing,D.25.01,Clothing,polo shirts,polo chemises
D,Clothing,25, Clothing,D.25.01,Clothing,tank tops,haut du réservoir
D,Clothing,25, Clothing,D.25.01,Clothing,pyjamas,Pyjamas
D,Clothing,25, Clothing,D.25.01,Clothing,pullovers,les pull-overs;
D,Clothing,25, Clothing,D.25.01,Clothing,hoodies,Capuches
D,Clothing,25, Clothing,D.25.01,Clothing,sports shoes,Chaussures de sport
D,Clothing,25, Clothing,D.25.01,Clothing,swimwear,maillots de bain
D,Clothing,25, Clothing,D.25.01,Clothing,bathing suits,maillots de bain
D,Clothing,25, Clothing,D.25.01,Clothing,swimsuits,maillots de bain
D,Clothing,25, Clothing,D.25.01,Clothing,jeans,jeans
D,Clothing,25, Clothing,D.25.01,Clothing,tee-shirts,tee-shirts
D,Clothing,25, Clothing,D.25.02,Footwear,shoes,chaussures
D,Clothing,25, Clothing,D.25.02,Footwear,socks,Chaussettes
D,Clothing,25, Clothing,D.25.02,Footwear,slippers,Pantoufles
D,Clothing,25, Clothing,D.25.02,Footwear,boots,bottes
D,Clothing,25, Clothing,D.25.02,Footwear,sandals,sandales
D,Clothing,25, Clothing,D.25.02,Footwear,sports shoes,Chaussures de sport
D,Clothing,25, Clothing,D.25.03,Headgear,hats,chapeaux
D,Clothing,25, Clothing,D.25.03,Headgear,headgear,coiffures
D,Clothing,25, Clothing,D.25.03,Headgear,headwear,Vêtements de coiffure
D,Clothing,25, Clothing,D.25.03,Headgear,caps,casquettes
D,Clothing,25, Clothing,D.25.03,Headgear,beanies,les beagnes
D,Clothing,25, Clothing,D.25.03,Headgear,scarves,Écharpes
D,Clothing,25, Clothing,D.25.03,Headgear,shawls,Châles
D,Clothing,25, Clothing,D.25.04,Accessories,belts,ceintures
D,Clothing,25, Clothing,D.25.04,Accessories,neckties,cravates
D,Clothing,25, Clothing,D.25.04,Accessories,gloves,gants
D,Clothing,25, Clothing,D.25.04,Accessories,gloves [clothing],gants [vêtements]
D,Clothing,25, Clothing,D.25.04,Accessories,hosiery,de l'industrie de l'habillement et de l'habillement
D,Clothing,25, Clothing,D.25.04,Accessories,stockings,Bas
D,Clothing,25, Clothing,D.25.04,Accessories,scarfs,Écharpes
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,"clothing, footwear, headgear","Vêtements, chaussures, coiffures"
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,"clothing, footwear, headgear","Vêtements, chaussures, coiffures"
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,sweat shirts,chemises à sueur
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair bands,bandes capillaires
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,wigs,Perruques
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,false hair,faux cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair extensions,extensions capillaires
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pins,épingles à cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair nets,Filets capillaires
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair ornaments,ornements capillaires
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair clips,pinces à cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair grips,Poignées capillaires
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,bows for the hair,arcs pour les cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair ribbons,rubans de cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair barrettes,Barrettes de cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,false beards,fausses barbes
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,toupees,des toupes
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pieces,morceaux de cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair scrunchies,cheveux scrounchies
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,decorative articles for the hair,articles décoratifs pour les cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair curling pins,épingles de curling pour cheveux
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair weaves,Tissus de poils
